Reach,River Sta,Profile,Q Total (cfs),W.S. Elev (ft)
WFK16 - KC WFK E,1846.6,500 Yr 24 Hr,871.7,968.02
WFK16 - KC WFK E,1768.52*,2 Yr 24 Hr,73.8,965.07
WFK16 - KC WFK E,1768.52*,5 Yr 24 Hr,129.6,965.32
WFK16 - KC WFK E,1768.52*,10 Yr 24 Hr,192.8,965.55
WFK16 - KC WFK E,1768.52*,25 Yr 24 Hr,302.8,965.86
WFK16 - KC WFK E,1768.52*,50 Yr 24 Hr,404.3,966.1
WFK16 - KC WFK E,1768.52*,100 Yr 24 Hr,527.4,966.36
WFK16 - KC WFK E,1768.52*,200 Yr 24 Hr,667.3,966.62
WFK16 - KC WFK E,1768.52*,500 Yr 24 Hr,871.7,966.98
WFK16 - KC WFK E,1690.44*,2 Yr 24 Hr,73.8,963.91
WFK16 - KC WFK E,1690.44*,5 Yr 24 Hr,129.6,964.16
WFK16 - KC WFK E,1690.44*,10 Yr 24 Hr,192.8,964.39
WFK16 - KC WFK E,1690.44*,25 Yr 24 Hr,302.8,964.71
WFK16 - KC WFK E,1690.44*,50 Yr 24 Hr,404.3,964.96
WFK16 - KC WFK E,1690.44*,100 Yr 24 Hr,527.4,965.22
WFK16 - KC WFK E,1690.44*,200 Yr 24 Hr,667.3,965.49
WFK16 - KC WFK E,1690.44*,500 Yr 24 Hr,871.7,965.85
WFK16 - KC WFK E,1612.36,2 Yr 24 Hr,73.8,962.64
WFK16 - KC WFK E,1612.36,5 Yr 24 Hr,129.6,962.9
WFK16 - KC WFK E,1612.36,10 Yr 24 Hr,192.8,963.14
WFK16 - KC WFK E,1612.36,25 Yr 24 Hr,302.8,963.47
WFK16 - KC WFK E,1612.36,50 Yr 24 Hr,404.3,963.73
WFK16 - KC WFK E,1612.36,100 Yr 24 Hr,527.4,963.99
WFK16 - KC WFK E,1612.36,200 Yr 24 Hr,667.3,964.26
WFK16 - KC WFK E,1612.36,500 Yr 24 Hr,871.7,964.61
WFK16 - KC WFK E,1538.46*,2 Yr 24 Hr,73.8,961.4
WFK16 - KC WFK E,1538.46*,5 Yr 24 Hr,129.6,961.67
WFK16 - KC WFK E,1538.46*,10 Yr 24 Hr,192.8,961.91
WFK16 - KC WFK E,1538.46*,25 Yr 24 Hr,302.8,962.24
WFK16 - KC WFK E,1538.46*,50 Yr 24 Hr,404.3,962.52
WFK16 - KC WFK E,1538.46*,100 Yr 24 Hr,527.4,962.8
WFK16 - KC WFK E,1538.46*,200 Yr 24 Hr,667.3,963.07
WFK16 - KC WFK E,1538.46*,500 Yr 24 Hr,871.7,963.41
WFK16 - KC WFK E,1464.56*,2 Yr 24 Hr,73.8,959.96
WFK16 - KC WFK E,1464.56*,5 Yr 24 Hr,129.6,960.27
WFK16 - KC WFK E,1464.56*,10 Yr 24 Hr,192.8,960.53
WFK16 - KC WFK E,1464.56*,25 Yr 24 Hr,302.8,960.92
WFK16 - KC WFK E,1464.56*,50 Yr 24 Hr,404.3,961.1
WFK16 - KC WFK E,1464.56*,100 Yr 24 Hr,527.4,961.36
WFK16 - KC WFK E,1464.56*,200 Yr 24 Hr,667.3,961.61
WFK16 - KC WFK E,1464.56*,500 Yr 24 Hr,871.7,961.95
WFK16 - KC WFK E,1390.66,2 Yr 24 Hr,73.8,958.95
WFK16 - KC WFK E,1390.66,5 Yr 24 Hr,129.6,959.29
WFK16 - KC WFK E,1390.66,10 Yr 24 Hr,192.8,959.6
WFK16 - KC WFK E,1390.66,25 Yr 24 Hr,302.8,960.03
WFK16 - KC WFK E,1390.66,50 Yr 24 Hr,404.3,960.28
WFK16 - KC WFK E,1390.66,100 Yr 24 Hr,527.4,960.58
WFK16 - KC WFK E,1390.66,200 Yr 24 Hr,667.3,960.88
WFK16 - KC WFK E,1390.66,500 Yr 24 Hr,871.7,961.26
WFK16 - KC WFK E,1304.56*,2 Yr 24 Hr,73.8,958.2
WFK16 - KC WFK E,1304.56*,5 Yr 24 Hr,129.6,958.55
WFK16 - KC WFK E,1304.56*,10 Yr 24 Hr,192.8,958.85
WFK16 - KC WFK E,1304.56*,25 Yr 24 Hr,302.8,959.25
WFK16 - KC WFK E,1304.56*,50 Yr 24 Hr,404.3,959.55
WFK16 - KC WFK E,1304.56*,100 Yr 24 Hr,527.4,959.85
WFK16 - KC WFK E,1304.56*,200 Yr 24 Hr,667.3,960.15
WFK16 - KC WFK E,1304.56*,500 Yr 24 Hr,871.7,960.54
WFK16 - KC WFK E,1218.46*,2 Yr 24 Hr,73.8,957.45
WFK16 - KC WFK E,1218.46*,5 Yr 24 Hr,129.6,957.8
WFK16 - KC WFK E,1218.46*,10 Yr 24 Hr,192.8,958.08
WFK16 - KC WFK E,1218.46*,25 Yr 24 Hr,302.8,958.45
WFK16 - KC WFK E,1218.46*,50 Yr 24 Hr,404.3,958.73
WFK16 - KC WFK E,1218.46*,100 Yr 24 Hr,527.4,959.02
WFK16 - KC WFK E,1218.46*,200 Yr 24 Hr,667.3,959.32
WFK16 - KC WFK E,1218.46*,500 Yr 24 Hr,871.7,959.72
WFK16 - KC WFK E,1132.36*,2 Yr 24 Hr,73.8,956.7
WFK16 - KC WFK E,1132.36*,5 Yr 24 Hr,129.6,957.01
WFK16 - KC WFK E,1132.36*,10 Yr 24 Hr,192.8,957.26
WFK16 - KC WFK E,1132.36*,25 Yr 24 Hr,302.8,957.61
WFK16 - KC WFK E,1132.36*,50 Yr 24 Hr,404.3,957.88
WFK16 - KC WFK E,1132.36*,100 Yr 24 Hr,527.4,958.17
WFK16 - KC WFK E,1132.36*,200 Yr 24 Hr,667.3,958.47
WFK16 - KC WFK E,1132.36*,500 Yr 24 Hr,871.7,958.9
WFK16 - KC WFK E,1046.26*,2 Yr 24 Hr,73.8,955.92
WFK16 - KC WFK E,1046.26*,5 Yr 24 Hr,129.6,956.19
WFK16 - KC WFK E,1046.26*,10 Yr 24 Hr,192.8,956.42
WFK16 - KC WFK E,1046.26*,25 Yr 24 Hr,302.8,956.75
WFK16 - KC WFK E,1046.26*,50 Yr 24 Hr,404.3,957.01
WFK16 - KC WFK E,1046.26*,100 Yr 24 Hr,527.4,957.3
WFK16 - KC WFK E,1046.26*,200 Yr 24 Hr,667.3,957.57
WFK16 - KC WFK E,1046.26*,500 Yr 24 Hr,871.7,958.01
WFK16 - KC WFK E,960.16,2 Yr 24 Hr,73.8,955.05
WFK16 - KC WFK E,960.16,5 Yr 24 Hr,129.6,955.29
WFK16 - KC WFK E,960.16,10 Yr 24 Hr,192.8,955.5
WFK16 - KC WFK E,960.16,25 Yr 24 Hr,302.8,955.82
WFK16 - KC WFK E,960.16,50 Yr 24 Hr,404.3,956.07
WFK16 - KC WFK E,960.16,100 Yr 24 Hr,527.4,956.33
WFK16 - KC WFK E,960.16,200 Yr 24 Hr,667.3,956.6
WFK16 - KC WFK E,960.16,500 Yr 24 Hr,871.7,956.94
WFK16 - KC WFK E,874.29* ,2 Yr 24 Hr,73.8,954.02
WFK16 - KC WFK E,874.29* ,5 Yr 24 Hr,129.6,954.27
WFK16 - KC WFK E,874.29* ,10 Yr 24 Hr,192.8,954.51
WFK16 - KC WFK E,874.29* ,25 Yr 24 Hr,302.8,954.83
WFK16 - KC WFK E,874.29* ,50 Yr 24 Hr,404.3,955.05
WFK16 - KC WFK E,874.29* ,100 Yr 24 Hr,527.4,955.27
WFK16 - KC WFK E,874.29* ,200 Yr 24 Hr,667.3,955.51
WFK16 - KC WFK E,874.29* ,500 Yr 24 Hr,871.7,955.76
WFK16 - KC WFK E,788.43* ,2 Yr 24 Hr,73.8,953.06
WFK16 - KC WFK E,788.43* ,5 Yr 24 Hr,129.6,953.32
WFK16 - KC WFK E,788.43* ,10 Yr 24 Hr,192.8,953.52
WFK16 - KC WFK E,788.43* ,25 Yr 24 Hr,302.8,953.77
WFK16 - KC WFK E,788.43* ,50 Yr 24 Hr,404.3,953.94
WFK16 - KC WFK E,788.43* ,100 Yr 24 Hr,527.4,954.12
WFK16 - KC WFK E,788.43* ,200 Yr 24 Hr,667.3,954.33
WFK16 - KC WFK E,788.43* ,500 Yr 24 Hr,871.7,954.57
WFK16 - KC WFK E,702.56* ,2 Yr 24 Hr,73.8,951.91
WFK16 - KC WFK E,702.56* ,5 Yr 24 Hr,129.6,952.16
WFK16 - KC WFK E,702.56* ,10 Yr 24 Hr,192.8,952.34
WFK16 - KC WFK E,702.56* ,25 Yr 24 Hr,302.8,952.58
WFK16 - KC WFK E,702.56* ,50 Yr 24 Hr,404.3,952.77
WFK16 - KC WFK E,702.56* ,100 Yr 24 Hr,527.4,952.98
WFK16 - KC WFK E,702.56* ,200 Yr 24 Hr,667.3,953.14
WFK16 - KC WFK E,702.56* ,500 Yr 24 Hr,871.7,953.33
WFK16 - KC WFK E,616.70* ,2 Yr 24 Hr,73.8,950.9
WFK16 - KC WFK E,616.70* ,5 Yr 24 Hr,129.6,951.13
WFK16 - KC WFK E,616.70* ,10 Yr 24 Hr,192.8,951.29
WFK16 - KC WFK E,616.70* ,25 Yr 24 Hr,302.8,951.48
WFK16 - KC WFK E,616.70* ,50 Yr 24 Hr,404.3,951.59
WFK16 - KC WFK E,616.70* ,100 Yr 24 Hr,527.4,951.67
WFK16 - KC WFK E,616.70* ,200 Yr 24 Hr,667.3,951.92
WFK16 - KC WFK E,616.70* ,500 Yr 24 Hr,871.7,952.68
WFK16 - KC WFK E,530.83* ,2 Yr 24 Hr,73.8,949.2
WFK16 - KC WFK E,530.83* ,5 Yr 24 Hr,129.6,949.43
WFK16 - KC WFK E,530.83* ,10 Yr 24 Hr,192.8,949.64
WFK16 - KC WFK E,530.83* ,25 Yr 24 Hr,302.8,949.99
WFK16 - KC WFK E,530.83* ,50 Yr 24 Hr,404.3,950.33
WFK16 - KC WFK E,530.83* ,100 Yr 24 Hr,527.4,950.89
WFK16 - KC WFK E,530.83* ,200 Yr 24 Hr,667.3,951.5
WFK16 - KC WFK E,530.83* ,500 Yr 24 Hr,871.7,952.52
WFK16 - KC WFK E,444.97* ,2 Yr 24 Hr,73.8,948.36
WFK16 - KC WFK E,444.97* ,5 Yr 24 Hr,129.6,948.73
WFK16 - KC WFK E,444.97* ,10 Yr 24 Hr,192.8,949.13
WFK16 - KC WFK E,444.97* ,25 Yr 24 Hr,302.8,949.43
WFK16 - KC WFK E,444.97* ,50 Yr 24 Hr,404.3,950.07
WFK16 - KC WFK E,444.97* ,100 Yr 24 Hr,527.4,950.76
WFK16 - KC WFK E,444.97* ,200 Yr 24 Hr,667.3,951.42
WFK16 - KC WFK E,444.97* ,500 Yr 24 Hr,871.7,952.48
WFK16 - KC WFK E,359.1,2 Yr 24 Hr,73.8,947.5
WFK16 - KC WFK E,359.1,5 Yr 24 Hr,129.6,948.14
WFK16 - KC WFK E,359.1,10 Yr 24 Hr,192.8,948.78
WFK16 - KC WFK E,359.1,25 Yr 24 Hr,302.8,949.37
WFK16 - KC WFK E,359.1,50 Yr 24 Hr,404.3,950.03
WFK16 - KC WFK E,359.1,100 Yr 24 Hr,527.4,950.74
WFK16 - KC WFK E,359.1,200 Yr 24 Hr,667.3,951.4
WFK16 - KC WFK E,359.1,500 Yr 24 Hr,871.7,952.46
WFK 12 - KC WFK,6721.04,2 Yr 24 Hr,43.6,995.22
WFK 12 - KC WFK,6721.04,5 Yr 24 Hr,76.7,995.52
WFK 12 - KC WFK,6721.04,10 Yr 24 Hr,113.6,995.76
WFK 12 - KC WFK,6721.04,25 Yr 24 Hr,178,996.09
WFK 12 - KC WFK,6721.04,50 Yr 24 Hr,237.1,996.34
WFK 12 - KC WFK,6721.04,100 Yr 24 Hr,309.3,996.6
WFK 12 - KC WFK,6721.04,200 Yr 24 Hr,390.5,996.86
WFK 12 - KC WFK,6721.04,500 Yr 24 Hr,509.2,997.19
WFK 12 - KC WFK,6655.12*,2 Yr 24 Hr,43.6,993.87
WFK 12 - KC WFK,6655.12*,5 Yr 24 Hr,76.7,994.17
WFK 12 - KC WFK,6655.12*,10 Yr 24 Hr,113.6,994.4
WFK 12 - KC WFK,6655.12*,25 Yr 24 Hr,178,994.75
WFK 12 - KC WFK,6655.12*,50 Yr 24 Hr,237.1,995.01
WFK 12 - KC WFK,6655.12*,100 Yr 24 Hr,309.3,995.28
WFK 12 - KC WFK,6655.12*,200 Yr 24 Hr,390.5,995.54
WFK 12 - KC WFK,6655.12*,500 Yr 24 Hr,509.2,995.87
WFK 12 - KC WFK,6589.19,2 Yr 24 Hr,43.6,992.84
WFK 12 - KC WFK,6589.19,5 Yr 24 Hr,76.7,993.15
WFK 12 - KC WFK,6589.19,10 Yr 24 Hr,113.6,993.43
WFK 12 - KC WFK,6589.19,25 Yr 24 Hr,178,993.82
WFK 12 - KC WFK,6589.19,50 Yr 24 Hr,237.1,994.12
WFK 12 - KC WFK,6589.19,100 Yr 24 Hr,309.3,994.43
WFK 12 - KC WFK,6589.19,200 Yr 24 Hr,390.5,994.72
WFK 12 - KC WFK,6589.19,500 Yr 24 Hr,509.2,995.09
WFK 12 - KC WFK,6516.17*,2 Yr 24 Hr,43.6,992.01
WFK 12 - KC WFK,6516.17*,5 Yr 24 Hr,76.7,992.35
WFK 12 - KC WFK,6516.17*,10 Yr 24 Hr,113.6,992.64
WFK 12 - KC WFK,6516.17*,25 Yr 24 Hr,178,993.05
WFK 12 - KC WFK,6516.17*,50 Yr 24 Hr,237.1,993.36
WFK 12 - KC WFK,6516.17*,100 Yr 24 Hr,309.3,993.68
WFK 12 - KC WFK,6516.17*,200 Yr 24 Hr,390.5,994
WFK 12 - KC WFK,6516.17*,500 Yr 24 Hr,509.2,994.4
WFK 12 - KC WFK,6443.14*,2 Yr 24 Hr,43.6,991.16
WFK 12 - KC WFK,6443.14*,5 Yr 24 Hr,76.7,991.54
WFK 12 - KC WFK,6443.14*,10 Yr 24 Hr,113.6,991.86
WFK 12 - KC WFK,6443.14*,25 Yr 24 Hr,178,992.29
WFK 12 - KC WFK,6443.14*,50 Yr 24 Hr,237.1,992.61
WFK 12 - KC WFK,6443.14*,100 Yr 24 Hr,309.3,992.95
WFK 12 - KC WFK,6443.14*,200 Yr 24 Hr,390.5,993.27
WFK 12 - KC WFK,6443.14*,500 Yr 24 Hr,509.2,993.68
WFK 12 - KC WFK,6370.12,2 Yr 24 Hr,43.6,990.52
WFK 12 - KC WFK,6370.12,5 Yr 24 Hr,76.7,990.9
WFK 12 - KC WFK,6370.12,10 Yr 24 Hr,113.6,991.21
WFK 12 - KC WFK,6370.12,25 Yr 24 Hr,178,991.63
WFK 12 - KC WFK,6370.12,50 Yr 24 Hr,237.1,991.94
WFK 12 - KC WFK,6370.12,100 Yr 24 Hr,309.3,992.26
WFK 12 - KC WFK,6370.12,200 Yr 24 Hr,390.5,992.56
WFK 12 - KC WFK,6370.12,500 Yr 24 Hr,509.2,992.94
WFK 12 - KC WFK,6274.85*,2 Yr 24 Hr,43.6,989.9
WFK 12 - KC WFK,6274.85*,5 Yr 24 Hr,76.7,990.23
WFK 12 - KC WFK,6274.85*,10 Yr 24 Hr,113.6,990.51
WFK 12 - KC WFK,6274.85*,25 Yr 24 Hr,178,990.88
WFK 12 - KC WFK,6274.85*,50 Yr 24 Hr,237.1,991.15
WFK 12 - KC WFK,6274.85*,100 Yr 24 Hr,309.3,991.43
WFK 12 - KC WFK,6274.85*,200 Yr 24 Hr,390.5,991.7
WFK 12 - KC WFK,6274.85*,500 Yr 24 Hr,509.2,992.02
WFK 12 - KC WFK,6179.58,2 Yr 24 Hr,43.6,989.18
WFK 12 - KC WFK,6179.58,5 Yr 24 Hr,76.7,989.4
WFK 12 - KC WFK,6179.58,10 Yr 24 Hr,113.6,989.6
WFK 12 - KC WFK,6179.58,25 Yr 24 Hr,178,989.86
WFK 12 - KC WFK,6179.58,50 Yr 24 Hr,237.1,990.06
WFK 12 - KC WFK,6179.58,100 Yr 24 Hr,309.3,990.28
WFK 12 - KC WFK,6179.58,200 Yr 24 Hr,390.5,990.5
WFK 12 - KC WFK,6179.58,500 Yr 24 Hr,509.2,990.79
WFK 12 - KC WFK,6092.91*,2 Yr 24 Hr,43.6,986.96
WFK 12 - KC WFK,6092.91*,5 Yr 24 Hr,76.7,987.29
WFK 12 - KC WFK,6092.91*,10 Yr 24 Hr,113.6,987.56
WFK 12 - KC WFK,6092.91*,25 Yr 24 Hr,178,987.92
WFK 12 - KC WFK,6092.91*,50 Yr 24 Hr,237.1,988.2
WFK 12 - KC WFK,6092.91*,100 Yr 24 Hr,309.3,988.5
WFK 12 - KC WFK,6092.91*,200 Yr 24 Hr,390.5,988.81
WFK 12 - KC WFK,6092.91*,500 Yr 24 Hr,509.2,989.23
WFK 12 - KC WFK,6006.24,2 Yr 24 Hr,43.6,985.92
WFK 12 - KC WFK,6006.24,5 Yr 24 Hr,76.7,986.21
WFK 12 - KC WFK,6006.24,10 Yr 24 Hr,113.6,986.48
WFK 12 - KC WFK,6006.24,25 Yr 24 Hr,178,986.87
WFK 12 - KC WFK,6006.24,50 Yr 24 Hr,237.1,987.18
WFK 12 - KC WFK,6006.24,100 Yr 24 Hr,309.3,987.51
WFK 12 - KC WFK,6006.24,200 Yr 24 Hr,390.5,987.85
WFK 12 - KC WFK,6006.24,500 Yr 24 Hr,509.2,988.29
WFK 12 - KC WFK,5964.24,,Bridge,
WFK 12 - KC WFK,5831.75,2 Yr 24 Hr,43.6,984.59
WFK 12 - KC WFK,5831.75,5 Yr 24 Hr,76.7,984.85
WFK 12 - KC WFK,5831.75,10 Yr 24 Hr,113.6,985.06
WFK 12 - KC WFK,5831.75,25 Yr 24 Hr,178,985.34
WFK 12 - KC WFK,5831.75,50 Yr 24 Hr,237.1,985.55
WFK 12 - KC WFK,5831.75,100 Yr 24 Hr,309.3,985.76
WFK 12 - KC WFK,5831.75,200 Yr 24 Hr,390.5,985.97
WFK 12 - KC WFK,5831.75,500 Yr 24 Hr,509.2,986.22
WFK 12 - KC WFK,5793.76,2 Yr 24 Hr,43.6,984.13
WFK 12 - KC WFK,5793.76,5 Yr 24 Hr,76.7,984.35
WFK 12 - KC WFK,5793.76,10 Yr 24 Hr,113.6,984.53
WFK 12 - KC WFK,5793.76,25 Yr 24 Hr,178,984.78
WFK 12 - KC WFK,5793.76,50 Yr 24 Hr,237.1,984.97
WFK 12 - KC WFK,5793.76,100 Yr 24 Hr,309.3,985.19
WFK 12 - KC WFK,5793.76,200 Yr 24 Hr,390.5,985.41
WFK 12 - KC WFK,5793.76,500 Yr 24 Hr,509.2,985.71
WFK 12 - KC WFK,5697.58*,2 Yr 24 Hr,43.6,982.35
WFK 12 - KC WFK,5697.58*,5 Yr 24 Hr,76.7,982.62
WFK 12 - KC WFK,5697.58*,10 Yr 24 Hr,113.6,982.85
WFK 12 - KC WFK,5697.58*,25 Yr 24 Hr,178,983.2
WFK 12 - KC WFK,5697.58*,50 Yr 24 Hr,237.1,983.49
WFK 12 - KC WFK,5697.58*,100 Yr 24 Hr,309.3,983.8
WFK 12 - KC WFK,5697.58*,200 Yr 24 Hr,390.5,984.13
WFK 12 - KC WFK,5697.58*,500 Yr 24 Hr,509.2,984.56
WFK 12 - KC WFK,5601.4,2 Yr 24 Hr,43.6,980.88
WFK 12 - KC WFK,5601.4,5 Yr 24 Hr,76.7,981.23
WFK 12 - KC WFK,5601.4,10 Yr 24 Hr,113.6,981.55
WFK 12 - KC WFK,5601.4,25 Yr 24 Hr,178,982.01
WFK 12 - KC WFK,5601.4,50 Yr 24 Hr,237.1,982.38
WFK 12 - KC WFK,5601.4,100 Yr 24 Hr,309.3,982.77
WFK 12 - KC WFK,5601.4,200 Yr 24 Hr,390.5,983.16
WFK 12 - KC WFK,5601.4,500 Yr 24 Hr,509.2,983.64
WFK 12 - KC WFK,5530.39*,2 Yr 24 Hr,43.6,980.11
WFK 12 - KC WFK,5530.39*,5 Yr 24 Hr,76.7,980.5
WFK 12 - KC WFK,5530.39*,10 Yr 24 Hr,113.6,980.85
WFK 12 - KC WFK,5530.39*,25 Yr 24 Hr,178,981.35
WFK 12 - KC WFK,5530.39*,50 Yr 24 Hr,237.1,981.74
WFK 12 - KC WFK,5530.39*,100 Yr 24 Hr,309.3,982.16
WFK 12 - KC WFK,5530.39*,200 Yr 24 Hr,390.5,982.54
WFK 12 - KC WFK,5530.39*,500 Yr 24 Hr,509.2,983.02
WFK 12 - KC WFK,5459.39*,2 Yr 24 Hr,43.6,979.39
WFK 12 - KC WFK,5459.39*,5 Yr 24 Hr,76.7,979.81
WFK 12 - KC WFK,5459.39*,10 Yr 24 Hr,113.6,980.17
WFK 12 - KC WFK,5459.39*,25 Yr 24 Hr,178,980.69
WFK 12 - KC WFK,5459.39*,50 Yr 24 Hr,237.1,981.07
WFK 12 - KC WFK,5459.39*,100 Yr 24 Hr,309.3,981.5
WFK 12 - KC WFK,5459.39*,200 Yr 24 Hr,390.5,981.85
WFK 12 - KC WFK,5459.39*,500 Yr 24 Hr,509.2,982.26
WFK 12 - KC WFK,5388.38,2 Yr 24 Hr,43.6,978.53
WFK 12 - KC WFK,5388.38,5 Yr 24 Hr,76.7,978.93
WFK 12 - KC WFK,5388.38,10 Yr 24 Hr,113.6,979.27
WFK 12 - KC WFK,5388.38,25 Yr 24 Hr,178,979.73
WFK 12 - KC WFK,5388.38,50 Yr 24 Hr,237.1,980.08
WFK 12 - KC WFK,5388.38,100 Yr 24 Hr,309.3,980.46
WFK 12 - KC WFK,5388.38,200 Yr 24 Hr,390.5,980.78
WFK 12 - KC WFK,5388.38,500 Yr 24 Hr,509.2,981.17
WFK 12 - KC WFK,5292.82*,2 Yr 24 Hr,43.6,977.07
WFK 12 - KC WFK,5292.82*,5 Yr 24 Hr,76.7,977.4
WFK 12 - KC WFK,5292.82*,10 Yr 24 Hr,113.6,977.69
WFK 12 - KC WFK,5292.82*,25 Yr 24 Hr,178,978.1
WFK 12 - KC WFK,5292.82*,50 Yr 24 Hr,237.1,978.41
WFK 12 - KC WFK,5292.82*,100 Yr 24 Hr,309.3,978.73
WFK 12 - KC WFK,5292.82*,200 Yr 24 Hr,390.5,979.03
WFK 12 - KC WFK,5292.82*,500 Yr 24 Hr,509.2,979.41
WFK 12 - KC WFK,5197.26,2 Yr 24 Hr,43.6,975.74
WFK 12 - KC WFK,5197.26,5 Yr 24 Hr,76.7,976.09
WFK 12 - KC WFK,5197.26,10 Yr 24 Hr,113.6,976.38
WFK 12 - KC WFK,5197.26,25 Yr 24 Hr,178,976.76
WFK 12 - KC WFK,5197.26,50 Yr 24 Hr,237.1,977.05
WFK 12 - KC WFK,5197.26,100 Yr 24 Hr,309.3,977.32
WFK 12 - KC WFK,5197.26,200 Yr 24 Hr,390.5,977.58
WFK 12 - KC WFK,5197.26,500 Yr 24 Hr,509.2,977.9
WFK 12 - KC WFK,5100.91*,2 Yr 24 Hr,43.6,974.58
WFK 12 - KC WFK,5100.91*,5 Yr 24 Hr,76.7,974.83
WFK 12 - KC WFK,5100.91*,10 Yr 24 Hr,113.6,975.05
WFK 12 - KC WFK,5100.91*,25 Yr 24 Hr,178,975.37
WFK 12 - KC WFK,5100.91*,50 Yr 24 Hr,237.1,975.63
WFK 12 - KC WFK,5100.91*,100 Yr 24 Hr,309.3,975.88
WFK 12 - KC WFK,5100.91*,200 Yr 24 Hr,390.5,976.13
WFK 12 - KC WFK,5100.91*,500 Yr 24 Hr,509.2,976.47
WFK 12 - KC WFK,5004.55,2 Yr 24 Hr,43.6,973.25
WFK 12 - KC WFK,5004.55,5 Yr 24 Hr,76.7,973.52
WFK 12 - KC WFK,5004.55,10 Yr 24 Hr,113.6,973.76
WFK 12 - KC WFK,5004.55,25 Yr 24 Hr,178,974.09
WFK 12 - KC WFK,5004.55,50 Yr 24 Hr,237.1,974.36
WFK 12 - KC WFK,5004.55,100 Yr 24 Hr,309.3,974.64
WFK 12 - KC WFK,5004.55,200 Yr 24 Hr,390.5,974.93
WFK 12 - KC WFK,5004.55,500 Yr 24 Hr,509.2,975.3
WFK 12 - KC WFK,4933.10*,2 Yr 24 Hr,43.6,972.31
WFK 12 - KC WFK,4933.10*,5 Yr 24 Hr,76.7,972.56
WFK 12 - KC WFK,4933.10*,10 Yr 24 Hr,113.6,972.8
WFK 12 - KC WFK,4933.10*,25 Yr 24 Hr,178,973.15
WFK 12 - KC WFK,4933.10*,50 Yr 24 Hr,237.1,973.43
WFK 12 - KC WFK,4933.10*,100 Yr 24 Hr,309.3,973.75
WFK 12 - KC WFK,4933.10*,200 Yr 24 Hr,390.5,974.06
WFK 12 - KC WFK,4933.10*,500 Yr 24 Hr,509.2,974.47
WFK 12 - KC WFK,4861.64*,2 Yr 24 Hr,43.6,970.98
WFK 12 - KC WFK,4861.64*,5 Yr 24 Hr,76.7,971.34
WFK 12 - KC WFK,4861.64*,10 Yr 24 Hr,113.6,971.66
WFK 12 - KC WFK,4861.64*,25 Yr 24 Hr,178,972.12
WFK 12 - KC WFK,4861.64*,50 Yr 24 Hr,237.1,972.47
WFK 12 - KC WFK,4861.64*,100 Yr 24 Hr,309.3,972.83
WFK 12 - KC WFK,4861.64*,200 Yr 24 Hr,390.5,973.17
WFK 12 - KC WFK,4861.64*,500 Yr 24 Hr,509.2,973.61
WFK 12 - KC WFK,4790.19,2 Yr 24 Hr,43.6,970.42
WFK 12 - KC WFK,4790.19,5 Yr 24 Hr,76.7,970.82
WFK 12 - KC WFK,4790.19,10 Yr 24 Hr,113.6,971.16
WFK 12 - KC WFK,4790.19,25 Yr 24 Hr,178,971.63
WFK 12 - KC WFK,4790.19,50 Yr 24 Hr,237.1,971.97
WFK 12 - KC WFK,4790.19,100 Yr 24 Hr,309.3,972.31
WFK 12 - KC WFK,4790.19,200 Yr 24 Hr,390.5,972.64
WFK 12 - KC WFK,4790.19,500 Yr 24 Hr,509.2,973.02
WFK 12 - KC WFK,4723.25*,2 Yr 24 Hr,43.6,970.17
WFK 12 - KC WFK,4723.25*,5 Yr 24 Hr,76.7,970.54
WFK 12 - KC WFK,4723.25*,10 Yr 24 Hr,113.6,970.87
WFK 12 - KC WFK,4723.25*,25 Yr 24 Hr,178,971.3
WFK 12 - KC WFK,4723.25*,50 Yr 24 Hr,237.1,971.6
WFK 12 - KC WFK,4723.25*,100 Yr 24 Hr,309.3,971.9
WFK 12 - KC WFK,4723.25*,200 Yr 24 Hr,390.5,972.21
WFK 12 - KC WFK,4723.25*,500 Yr 24 Hr,509.2,972.56
WFK 12 - KC WFK,4656.32*,2 Yr 24 Hr,43.6,969.87
WFK 12 - KC WFK,4656.32*,5 Yr 24 Hr,76.7,970.22
WFK 12 - KC WFK,4656.32*,10 Yr 24 Hr,113.6,970.51
WFK 12 - KC WFK,4656.32*,25 Yr 24 Hr,178,970.91
WFK 12 - KC WFK,4656.32*,50 Yr 24 Hr,237.1,971.2
WFK 12 - KC WFK,4656.32*,100 Yr 24 Hr,309.3,971.51
WFK 12 - KC WFK,4656.32*,200 Yr 24 Hr,390.5,971.82
WFK 12 - KC WFK,4656.32*,500 Yr 24 Hr,509.2,972.2
WFK 12 - KC WFK,4589.38,2 Yr 24 Hr,43.6,969.32
WFK 12 - KC WFK,4589.38,5 Yr 24 Hr,76.7,969.62
WFK 12 - KC WFK,4589.38,10 Yr 24 Hr,113.6,969.87
WFK 12 - KC WFK,4589.38,25 Yr 24 Hr,178,970.24
WFK 12 - KC WFK,4589.38,50 Yr 24 Hr,237.1,970.52
WFK 12 - KC WFK,4589.38,100 Yr 24 Hr,309.3,970.82
WFK 12 - KC WFK,4589.38,200 Yr 24 Hr,390.5,971.12
WFK 12 - KC WFK,4589.38,500 Yr 24 Hr,509.2,971.51
WFK 12 - KC WFK,4495.51*,2 Yr 24 Hr,43.6,967.85
